Id,Category
8594,7
8595,3
8596,3
8597,9
8598,9
8599,1
8600,4
8601,7
8602,7
8603,2
8604,2
8605,4
8606,7
8607,4
8608,6
8609,9
8610,0
8611,2
8612,6
8613,0
8614,4
8615,2
8616,7
8617,4
8618,3
8619,7
8620,7
8621,7
8622,8
8623,4
8624,2
8625,6
8626,1
8627,3
8628,0
8629,3
8630,6
8631,7
8632,2
8633,6
8634,1
8635,6
8636,7
8637,4
8638,6
8639,3
8640,3
8641,2
8642,4
8643,0
8644,0
8645,1
8646,7
8647,1
8648,3
8649,9
8650,3
8651,5
8652,3
8653,1
8654,2
8655,1
8656,1
8657,9
8658,6
8659,2
8660,7
8661,1
8662,0
8663,5
8664,9
8665,4
8666,1
8667,3
8668,5
8669,6
8670,1
8671,6
8672,2
8673,7
8674,7
8675,0
8676,4
8677,4
8678,2
8679,1
8680,4
8681,7
8682,3
8683,4
8684,8
8685,7
8686,1
8687,6
8688,1
8689,3
8690,0
8691,9
8692,2
8693,3
8694,9
8695,4
8696,8
8697,6
8698,5
8699,5
8700,3
8701,8
8702,4
8703,2
8704,9
8705,9
8706,8
8707,9
8708,2
8709,3
8710,4
8711,5
8712,3
8713,3
8714,9
8715,0
8716,7
8717,4
8718,1
8719,7
8720,4
8721,5
8722,4
8723,4
8724,9
8725,6
8726,8
8727,1
8728,7
8729,6
8730,8
8731,1
8732,4
8733,8
8734,7
8735,2
8736,0
8737,8
8738,0
8739,3
8740,1
8741,8
8742,9
8743,9
8744,3
8745,0
8746,8
8747,8
8748,4
8749,0
8750,6
8751,3
8752,0
8753,5
8754,1
8755,7
8756,6
8757,7
8758,5
8759,6
8760,6
8761,1
8762,7
8763,0
8764,5
8765,9
8766,8
8767,6
8768,6
8769,7
8770,9
8771,0
8772,0
8773,6
8774,7
8775,3
8776,0
8777,7
8778,2
8779,8
8780,9
8781,8
8782,5
8783,4
8784,2
8785,7
8786,0
8787,4
8788,9
8789,8
8790,1
8791,2
8792,0
8793,7
8794,2
8795,7
8796,8
8797,8
8798,3
8799,4
8800,4
8801,0
8802,5
8803,3
8804,7
8805,1
8806,3
8807,1
8808,2
8809,1
8810,8
8811,3
8812,9
8813,4
8814,3
8815,2
8816,3
8817,4
8818,4
8819,5
8820,5
8821,7
8822,7
8823,5
8824,4
8825,9
8826,4
8827,5
8828,9
8829,1
8830,0
8831,8
8832,3
8833,3
8834,3
8835,6
8836,5
8837,1
8838,0
8839,3
8840,2
8841,5
8842,6
8843,3
8844,2
8845,3
8846,7
8847,7
8848,7
8849,2
8850,3
8851,8
8852,0
8853,0
8854,9
8855,8
8856,7
8857,9
8858,7
8859,6
8860,1
8861,0
8862,8
8863,9
8864,4
8865,3
8866,3
8867,6
8868,3
8869,0
8870,9
8871,0
8872,0
8873,0
8874,9
8875,2
8876,0
8877,2
8878,6
8879,7
8880,5
8881,1
8882,6
8883,2
8884,1
8885,9
8886,6
8887,2
8888,8
8889,0
8890,5
8891,0
8892,0
8893,0
8894,4
8895,1
8896,5
8897,4
8898,5
8899,9
8900,6
8901,1
8902,4
8903,7
8904,8
8905,9
8906,0
8907,9
8908,8
8909,7
8910,0
8911,4
8912,2
8913,4
8914,4
8915,7
8916,3
8917,8
8918,4
8919,4
8920,3
8921,9
8922,2
8923,7
8924,2
8925,3
8926,2
8927,3
8928,6
8929,1
8930,5
8931,9
8932,8
8933,0
8934,2
8935,6
8936,0
8937,0
8938,7
8939,8
8940,0
8941,1
8942,5
8943,5
8944,0
8945,2
8946,4
8947,5
8948,6
8949,1
8950,8
8951,9
8952,6
8953,8
8954,1
8955,1
8956,3
8957,6
8958,4
8959,8
8960,2
8961,1
8962,1
8963,7
8964,2
8965,5
8966,0
8967,2
8968,9
8969,4
8970,3
8971,9
8972,3
8973,6
8974,4
8975,0
8976,9
8977,9
8978,4
8979,2
8980,1
8981,3
8982,3
8983,8
8984,5
8985,5
8986,2
8987,7
8988,4
8989,1
8990,8
8991,7
8992,5
8993,4
8994,1
8995,4
8996,3
8997,6
8998,5
8999,8
9000,1
9001,3
9002,1
9003,0
9004,0
9005,6
9006,5
9007,9
9008,8
9009,3
9010,8
9011,5
9012,7
9013,4
9014,9
9015,8
9016,9
9017,6
9018,8
9019,1
9020,7
9021,7
9022,9
9023,6
9024,1
9025,6
9026,2
9027,3
9028,7
9029,4
9030,6
9031,4
9032,2
9033,0
9034,9
9035,2
9036,4
9037,7
9038,8
9039,6
9040,8
9041,8
9042,5
9043,6
9044,7
9045,8
9046,0
9047,9
9048,8
9049,2
9050,8
9051,2
9052,2
9053,0
9054,6
9055,9
9056,5
9057,2
9058,5
9059,2
9060,0
9061,1
9062,5
9063,7
9064,6
9065,6
9066,9
9067,5
9068,4
9069,9
9070,6
9071,2
9072,1
9073,9
9074,3
9075,9
9076,5
9077,6
9078,9
9079,9
9080,5
9081,7
9082,2
9083,2
9084,7
9085,3
9086,8
9087,0
9088,4
9089,7
9090,7
9091,2
9092,2
9093,9
9094,7
9095,1
9096,4
9097,1
9098,8
9099,6
9100,0
9101,8
9102,0
9103,2
9104,2
9105,4
9106,8
9107,2
9108,3
9109,1
9110,3
9111,7
9112,5
9113,5
9114,2
9115,6
9116,1
9117,6
9118,9
9119,3
9120,0
9121,2
9122,2
9123,0
9124,7
9125,8
9126,2
9127,9
9128,6
9129,4
9130,2
9131,0
9132,2
9133,0
9134,3
9135,2
9136,2
9137,5
9138,1
9139,8
9140,5
9141,1
9142,1
9143,3
9144,1
9145,1
9146,0
9147,4
9148,2
9149,5
9150,9
9151,1
9152,5
9153,0
9154,8
9155,2
9156,7
9157,1
9158,2
9159,2
9160,6
9161,3
9162,4
9163,1
9164,0
9165,1
9166,0
9167,7
9168,7
9169,8
9170,5
9171,5
9172,9
9173,2
9174,0
9175,6
9176,3
9177,4
9178,9
9179,0
9180,8
9181,1
9182,5
9183,4
9184,9
9185,5
9186,4
9187,8
9188,5
9189,8
9190,0
9191,1
9192,3
9193,2
9194,6
9195,9
9196,1
9197,2
9198,5
9199,3
9200,7
9201,8
9202,5
9203,3
9204,3
9205,2
9206,2
9207,2
9208,6
9209,6
9210,9
9211,7
9212,1
9213,2
9214,1
9215,8
9216,5
9217,5
9218,8
9219,3
9220,3
9221,9
9222,6
9223,7
9224,8
9225,5
9226,4
9227,2
9228,0
9229,3
9230,1
9231,1
9232,3
9233,1
9234,8
9235,5
9236,3
9237,8
9238,7
9239,8
9240,7
9241,2
9242,2
9243,2
9244,1
9245,2
9246,6
9247,7
9248,7
9249,7
9250,9
9251,2
9252,6
9253,3
9254,9
9255,7
9256,2
9257,3
9258,2
9259,8
9260,7
9261,6
9262,3
9263,5
9264,7
9265,2
9266,9
9267,7
9268,9
9269,6
9270,9
9271,7
9272,7
9273,1
9274,5
9275,2
9276,1
9277,1
9278,0
9279,3
9280,0
9281,1
9282,1
9283,5
9284,1
9285,7
9286,2
9287,7
9288,2
9289,5
9290,2
9291,9
9292,3
9293,5
9294,9
9295,0
9296,3
9297,1
9298,6
9299,3
9300,5
9301,6
9302,6
9303,0
9304,1
9305,3
9306,0
9307,6
9308,3
9309,6
9310,2
9311,8
9312,6
9313,3
9314,2
9315,5
9316,0
9317,0
9318,7
9319,1
9320,8
9321,8
9322,8
9323,7
9324,9
9325,2
9326,2
9327,1
9328,8
9329,5
9330,6
9331,6
9332,7
9333,6
9334,8
9335,4
9336,9
9337,2
9338,6
9339,2
9340,2
9341,5
9342,2
9343,4
9344,9
9345,9
9346,0
9347,5
9348,5
9349,9
9350,4
9351,1
9352,1
9353,2
9354,4
9355,4
9356,2
9357,0
9358,0
9359,5
9360,1
9361,1
9362,0
9363,0
9364,3
9365,9
9366,7
9367,5
9368,7
9369,2
9370,4
9371,6
9372,9
9373,2
9374,3
9375,6
9376,3
9377,5
9378,0
9379,6
9380,7
9381,4
9382,0
9383,7
9384,1
9385,5
9386,7
9387,6
9388,4
9389,5
9390,4
9391,3
9392,0
9393,1
9394,0
9395,6
9396,1
9397,0
9398,3
9399,5
9400,5
9401,4
9402,6
9403,4
9404,0
9405,1
9406,1
9407,0
9408,7
9409,5
9410,9
9411,1
9412,1
9413,1
9414,8
9415,5
9416,9
9417,2
9418,4
9419,4
9420,8
9421,5
9422,1
9423,1
9424,6
9425,1
9426,9
9427,2
9428,6
9429,4
9430,4
9431,5
9432,4
9433,5
9434,5
9435,4
9436,7
9437,2
9438,9
9439,1
9440,3
9441,8
9442,6
9443,9
9444,1
9445,4
9446,4
9447,9
9448,2
9449,1
9450,5
9451,3
9452,1
9453,8
9454,7
9455,6
9456,8
9457,7
9458,9
9459,1
9460,9
9461,9
9462,3
9463,1
9464,7
9465,0
9466,1
9467,8
9468,5
9469,4
9470,7
9471,3
9472,5
9473,2
9474,7
9475,7
9476,0
9477,3
9478,3
9479,8
9480,0
9481,2
9482,0
9483,8
9484,1
9485,5
9486,9
9487,3
9488,6
9489,9
9490,5
9491,9
9492,0
9493,9
9494,5
9495,5
9496,6
9497,1
9498,1
9499,5
9500,1
9501,2
9502,5
9503,0
9504,7
9505,2
9506,2
9507,9
9508,3
9509,2
9510,3
9511,9
9512,4
9513,9
9514,0
9515,2
9516,1
9517,1
9518,5
9519,1
9520,8
9521,4
9522,1
9523,0
9524,7
9525,9
9526,6
9527,9
9528,7
9529,4
9530,4
9531,1
9532,1
9533,4
9534,8
9535,6
9536,8
9537,3
9538,2
9539,1
9540,7
9541,1
9542,5
9543,0
9544,6
9545,3
9546,1
9547,4
9548,0
9549,8
9550,4
9551,9
9552,6
9553,3
9554,6
9555,0
9556,2
9557,4
9558,1
9559,2
9560,7
9561,7
9562,1
9563,9
9564,2
9565,2
9566,2
9567,2
9568,6
9569,3
9570,3
9571,5
9572,2
9573,2
9574,0
9575,0
9576,2
9577,3
9578,3
9579,0
9580,7
9581,9
9582,7
9583,3
9584,5
9585,1
9586,4
9587,6
9588,8
9589,0
9590,7
9591,0
9592,5
9593,0
9594,5
9595,0
9596,4
9597,6
9598,1
9599,0
9600,3
9601,3
9602,5
9603,8
9604,0
9605,4
9606,2
9607,8
9608,9
9609,9
9610,5
9611,2
9612,9
9613,0
9614,3
9615,5
9616,1
9617,4
9618,4
9619,7
9620,7
9621,5
9622,2
9623,4
9624,4
9625,6
9626,6
9627,5
9628,7
9629,9
9630,7
9631,3
9632,8
9633,2
9634,9
9635,8
9636,9
9637,1
9638,2
9639,3
9640,1
9641,4
9642,4
9643,0
9644,1
9645,6
9646,8
9647,3
9648,4
9649,6
9650,0
9651,3
9652,5
9653,7
9654,4
9655,3
9656,3
9657,3
9658,2
9659,8
9660,8
9661,4
9662,9
9663,8
9664,2
9665,3
9666,0
9667,6
9668,1
9669,9
9670,0
9671,0
9672,6
9673,7
9674,2
9675,6
9676,3
9677,7
9678,9
9679,4
9680,9
9681,5
9682,6
9683,8
9684,1
9685,7
9686,5
9687,9
9688,6
9689,1
9690,7
9691,4
9692,3
9693,8
9694,0
9695,8
9696,7
9697,6
9698,3
9699,0
9700,3
9701,7
9702,2
9703,5
9704,8
9705,0
9706,1
9707,9
9708,0
9709,9
9710,2
9711,9
9712,8
9713,5
9714,9
9715,2
9716,4
9717,3
9718,7
9719,4
9720,0
9721,1
9722,2
9723,2
9724,6
9725,7
9726,8
9727,4
9728,7
9729,4
9730,1
9731,1
9732,3
9733,6
9734,6
9735,9
9736,0
9737,2
9738,9
9739,1
9740,5
9741,9
9742,0
9743,2
9744,9
9745,9
9746,8
9747,2
9748,0
9749,1
9750,4
9751,1
9752,1
9753,4
9754,9
9755,1
9756,5
9757,9
9758,8
9759,1
9760,2
9761,3
9762,9
9763,9
9764,8
9765,8
9766,8
9767,4
9768,1
9769,3
9770,6
9771,9
9772,0
9773,6
9774,9
9775,3
9776,4
9777,8
9778,4
9779,6
9780,1
9781,7
9782,7
9783,2
9784,9
9785,6
9786,0
9787,8
9788,8
9789,5
9790,1
9791,8
9792,3
9793,1
9794,9
9795,1
9796,9
9797,7
9798,6
9799,8
9800,1
9801,3
9802,2
9803,9
9804,7
9805,5
9806,0
9807,0
9808,9
9809,0
9810,5
9811,4
9812,9
9813,9
9814,7
9815,0
9816,0
9817,6
9818,4
9819,0
9820,5
9821,9
9822,4
9823,1
9824,7
9825,2
9826,2
9827,8
9828,4
9829,2
9830,0
9831,8
9832,6
9833,0
9834,9
9835,0
9836,2
9837,2
9838,3
9839,2
9840,7
9841,6
9842,7
9843,2
9844,7
9845,3
9846,5
9847,9
9848,3
9849,4
9850,3
9851,7
9852,5
9853,9
9854,7
9855,5
9856,9
9857,6
9858,3
9859,6
9860,6
9861,2
9862,3
9863,5
9864,8
9865,2
9866,3
9867,0
9868,5
9869,1
9870,7
9871,8
9872,1
9873,7
9874,1
9875,7
9876,1
9877,2
9878,7
9879,0
9880,4
9881,1
9882,4
9883,9
9884,9
9885,1
9886,9
9887,4
9888,8
9889,9
9890,2
9891,1
9892,5
9893,0
9894,8
9895,6
9896,7
9897,7
9898,4
9899,1
9900,3
9901,2
9902,9
9903,4
9904,1
9905,0
9906,3
9907,8
9908,3
9909,3
9910,5
9911,2
9912,7
9913,2
9914,0
9915,7
9916,3
9917,2
9918,6
9919,6
9920,2
9921,1
9922,2
9923,4
9924,6
9925,7
9926,4
9927,1
9928,8
9929,2
9930,1
9931,9
9932,4
9933,2
9934,5
9935,4
9936,7
9937,1
9938,1
9939,1
9940,3
9941,0
9942,9
9943,0
9944,0
9945,7
9946,0
9947,9
9948,3
9949,9
9950,9
9951,4
9952,4
9953,3
9954,7
9955,0
9956,5
9957,9
9958,8
9959,0
9960,1
9961,4
9962,3
9963,9
9964,4
9965,0
9966,1
9967,3
9968,2
9969,7
9970,4
9971,0
9972,6
9973,9
9974,3
9975,8
9976,2
9977,1
9978,8
9979,3
9980,4
9981,9
9982,5
9983,1
9984,0
9985,7
9986,8
9987,9
9988,0
9989,4
9990,5
9991,9
9992,4
9993,7
9994,7
9995,0
9996,8
9997,2
9998,2
9999,6
10000,1
